match_id,route_group,plane_start_x,plane_start_y,plane_end_x,plane_end_y,plane_angle,p1_center_x,p1_center_y,p1_radius,p2_center_x,p2_center_y,p2_radius,p3_center_x,p3_center_y,p3_radius,p4_center_x,p4_center_y,p4_radius,p5_center_x,p5_center_y,p5_radius,p6_center_x,p6_center_y,p6_radius,p7_center_x,p7_center_y,p7_radius,p8_center_x,p8_center_y,p8_radius,p9_center_x,p9_center_y,p9_radius
0f144a36-982a-49da-ac9a-05bc35533dec,south_to_north_military,316266.4036458333,938067.9479166666,364371.334375,372230.4,-85.14065851715344,281473.21875,407536.03125,203699.6875,324437.1875,350272.71875,112034.828125,319612.4375,339410.21875,67220.8984375,327064.5625,331939.625,36971.49609375,309195.6875,330212.90625,18485.748046875,,,,,,,,,,,,
4c7e2eb9-68ee-4e09-9064-c5669cd3781e,north_to_south_severny,542878.9125,-114238.8359375,405500.83680555556,403743.68315972225,104.85387540469273,228997.234375,454046.34375,203699.6875,147028.65625,487775.9375,112034.828125,131665.0625,511655.28125,67220.8984375,142209.3125,504888.03125,36971.49609375,153565.59375,513851.875,18485.748046875,161545.34375,514557.09375,9242.8740234375,165919.15625,513904.8125,4621.43701171875,167847.28125,513843.59375,2310.718505859375,,,
fdca17c8-81c8-4bbb-bafc-1f6bd25582d0,north_to_south_yasnaya,678819.1931818182,-100804.06676136363,552363.3504464285,290202.21875,107.92179235885772,665741.0625,393700.25,203699.6875,661685.0625,313985.96875,112034.828125,664903.0,323425.59375,67220.8984375,646368.9375,338537.8125,36971.49609375,646874.0,342143.875,18485.748046875,653335.0625,338629.125,9242.8740234375,656121.875,337876.5,4621.43701171875,658270.125,338187.8125,2310.718505859375,,,
82fcafc9-9a95-471d-81d1-0d5aa57238f3,southeast_to_northwest,920653.1477272727,616024.1022727273,526632.203125,410629.8229166667,-152.4679794921303,336114.65625,282277.4375,203699.6875,339202.125,373356.84375,112034.828125,313372.0,339110.40625,67220.8984375,289289.53125,350173.1875,40332.5390625,293872.34375,339102.65625,26216.150390625,295560.6875,330577.21875,17040.498046875,298202.65625,326349.3125,11076.3232421875,,,,,,
52748977-71f4-479c-a444-090a142162a9,north_to_south_severny,323586.3177083333,-149009.8828125,465077.8763020833,304997.75390625,72.69034559865179,296958.1875,166072.84375,203699.6875,358866.75,225154.984375,112034.828125,375200.8125,192479.359375,67220.8984375,354352.5,213191.0,36971.49609375,350217.9375,226777.5,18485.748046875,343846.84375,220390.3125,9242.8740234375,342749.5625,216835.3125,4621.43701171875,344096.15625,217317.859375,2310.718505859375,,,
aadc3713-11bb-41bd-8cf3-78e2175cfc01,southwest_to_northeast_military,241424.03125,938203.2215909091,441179.08125,512451.19375,-64.86489080607883,516019.8125,626719.0,203699.6875,462128.375,699000.0625,112034.828125,464349.84375,676463.8125,67220.8984375,475896.5,702258.625,36971.49609375,463461.4375,691342.3125,18485.748046875,468107.6875,690522.9375,9242.8740234375,466278.375,693068.0,4621.43701171875,,,,,,
791cbe9a-d8c5-46a4-9b60-79f5ee8f8ccc,northeast_to_southwest_severny,809289.8020833334,15123.085205078125,339332.3567708333,278971.3772786458,150.68883110208517,439762.125,364526.5625,203699.6875,444745.5625,359911.1875,112034.828125,440148.6875,366460.25,67220.8984375,445036.40625,395488.375,36971.49609375,443288.75,385372.0,18485.748046875,441476.3125,384194.9375,9242.8740234375,446095.75,384250.21875,4621.43701171875,445197.03125,383703.96875,2310.718505859375,,,
05a70f73-0c88-41ad-8ca6-8d625b80407d,northwest_to_southeast_severny,157304.484375,-71959.4609375,419791.4190340909,306263.9318181818,55.23936221259554,383302.1875,501681.65625,203699.6875,368688.5,463713.03125,112034.828125,375518.625,423601.75,67220.8984375,394791.25,414714.4375,40332.5390625,393927.46875,408882.40625,26216.150390625,398071.53125,401459.90625,17040.498046875,394239.03125,401032.0625,11076.3232421875,394767.78125,401896.28125,7753.42626953125,394767.78125,401896.28125,7.753426551818848
340c4dc8-cd19-4b8f-b844-db60235f1dce,north_to_south_severny,311379.48125,-158806.2234375,323825.0167410714,346987.04743303574,88.5904660282113,399884.375,273339.875,203699.6875,311090.84375,292529.75,112034.828125,320292.90625,328824.15625,67220.8984375,315745.96875,310298.125,36971.49609375,305065.65625,307576.46875,18485.748046875,308118.25,309435.5,9242.8740234375,304955.9375,312139.40625,4621.43701171875,,,,,,
f179105c-fe27-4ebe-8ad2-b58e58343f6a,north_to_south_severny,585219.05,-100311.98984375,429146.5911458333,385832.1946614583,107.79878590057469,487547.5625,656682.6875,203699.6875,533410.25,648656.5625,112034.828125,495323.125,665251.5,67220.8984375,488867.84375,641616.0625,36971.49609375,490279.75,655047.9375,18485.748046875,489325.65625,659550.0,9242.8740234375,492311.65625,661381.375,4621.43701171875,493116.0,663197.25,2310.718505859375,,,
aa785b51-e4b4-40ea-ae39-585ad695515c,northeast_to_southwest_severny,685965.7692307692,-68468.796875,326135.68125,353609.3484375,130.44825771365478,224794.0625,214944.84375,203699.6875,195698.453125,235426.046875,112034.828125,212438.953125,211892.75,67220.8984375,229895.34375,213486.734375,36971.49609375,218341.875,200352.796875,18485.748046875,219543.25,198215.09375,9242.8740234375,218656.546875,197379.125,4621.43701171875,219053.75,199423.09375,2310.718505859375,,,
fc3bc3c6-6173-4ca9-9c12-e23ea12c9688,northeast_to_southwest_severny,740063.85,-55838.0015625,290840.662109375,414496.3658854167,133.68483594255054,240584.953125,236913.421875,203699.6875,257299.234375,203120.0625,112034.828125,236686.421875,218958.46875,67220.8984375,254282.859375,219348.109375,36971.49609375,265103.5,232366.390625,18485.748046875,263289.375,241058.125,9242.8740234375,260440.671875,238296.890625,4621.43701171875,,,,,,
dde4a8a6-1594-41b1-b5f8-116ae1b4d905,northwest_to_southeast_georgopol,-19005.335227272728,75295.96377840909,373414.28846153844,305493.9867788461,30.396393432916803,319316.5,239228.109375,203699.6875,326093.03125,255106.015625,112034.828125,365926.25,256054.15625,67220.8984375,355758.8125,263060.46875,36971.49609375,357194.5,277828.5,18485.748046875,360891.875,272209.71875,9242.8740234375,,,,,,,,,
543aeaf1-3a81-47fc-9b17-e903a5193d53,northwest_to_southeast_georgopol,-40078.553786057695,117793.40144230769,300210.2997159091,358667.8494318182,35.29287887308611,445272.84375,251377.71875,203699.6875,434697.40625,164421.25,112034.828125,428632.34375,206031.359375,67220.8984375,434586.4375,234469.9375,36971.49609375,429636.1875,251599.0625,18485.748046875,424302.90625,245966.0,9242.8740234375,,,,,,,,,
301e3070-7b97-4d04-b817-df715d50ea42,northeast_to_southwest_severny,723170.4034090909,-56030.921875,285757.61272321426,457474.90401785716,130.42490853176162,196065.5625,564617.375,203699.6875,172355.609375,515831.6875,112034.828125,185662.203125,536514.0,67220.8984375,182288.375,536580.625,36971.49609375,182196.59375,543558.375,18485.748046875,173748.578125,543767.4375,9242.8740234375,175517.828125,545505.0,4621.43701171875,,,,,,
6598aac8-2f90-4bda-8ddd-9b67135b9f0f,west_to_east_georgopol,-136132.384375,217950.721875,314092.3076923077,309665.9789663461,11.51417573797824,414046.5625,352794.125,203699.6875,339176.5,335661.4375,112034.828125,362361.75,346635.875,67220.8984375,362592.125,346847.0,36971.49609375,350651.375,356632.25,18485.748046875,351973.71875,360213.71875,9242.8740234375,350179.875,363983.5,4621.43701171875,,,,,,
3ad35d01-f3b2-4d02-9590-0a23fc6acdcb,northeast_to_southwest_severny,831151.1586538461,29570.51036658654,280944.884375,366370.909375,148.5277497965362,213272.625,207580.265625,203699.6875,225517.921875,216419.40625,112034.828125,256460.765625,237044.828125,67220.8984375,262994.78125,255450.765625,36971.49609375,261846.359375,262234.65625,18485.748046875,,,,,,,,,,,,
3f551b85-9e98-4be8-bd95-0d31afd76a2d,southeast_to_northwest,900340.625,657911.5,477911.875,365213.7447916667,-145.2821980278914,522717.25,633092.0,203699.6875,524078.59375,673159.875,112034.828125,537792.0625,661530.0,67220.8984375,530557.8125,664372.6875,36971.49609375,546741.875,666231.5625,18485.748046875,551946.1875,665932.4375,9242.8740234375,555192.8125,665584.125,4621.43701171875,553876.8125,665148.1875,2310.718505859375,,,
71150f54-9e1f-4606-beaf-41616ec62237,north_to_south_severny,625405.2366071428,-118233.03404017857,481220.6818181818,378112.37642045453,106.1981778562738,505621.375,376659.28125,203699.6875,503851.21875,371874.0625,112034.828125,508837.09375,404749.96875,67220.8984375,510761.09375,401184.84375,36971.49609375,527403.125,407773.71875,18485.748046875,,,,,,,,,,,,
bb42ce8e-5040-4192-9f48-e8c1cf0de61c,northeast_to_southwest_severny,615189.875,-125345.36614583334,411636.7,341632.8203125,113.55211735773997,397986.8125,119316.90625,203699.6875,450870.0,100877.7890625,112034.828125,465224.1875,80219.109375,67220.8984375,468402.59375,73424.453125,36971.49609375,481512.15625,71233.578125,18485.748046875,477379.375,65586.953125,9242.8740234375,475491.4375,69379.078125,4621.43701171875,475801.96875,69072.984375,2310.718505859375,,,
56ca7ded-c4ec-4a19-9a0f-9deeb5f206fd,southwest_to_northeast_georgopol,-87502.54332386363,683569.9261363636,437572.3619791667,334113.95703125,-33.645173338561534,534355.5,329875.0625,203699.6875,613747.125,372046.84375,112034.828125,585411.25,353765.21875,67220.8984375,605416.4375,364540.96875,36971.49609375,606378.9375,370785.65625,18485.748046875,605302.75,378235.5,9242.8740234375,607327.6875,375460.71875,4621.43701171875,606777.125,375532.90625,2310.718505859375,606777.125,375532.90625,2.310718536376953
00cd5777-edbe-4c79-aaed-e86e7de8a30b,east_to_west_yasnaya,952656.328125,227490.77213541666,521922.2721354167,333737.1979166667,166.14381251178975,530702.1875,247953.125,203699.6875,575953.5,219206.734375,112034.828125,574887.6875,191783.75,67220.8984375,552308.4375,211664.703125,36971.49609375,542347.6875,198209.28125,18485.748046875,535833.5625,204391.453125,9242.8740234375,536336.375,205573.375,4621.43701171875,,,,,,
2c1be362-caa6-4eb9-964b-160770a6fc35,southwest_to_northeast_georgopol,-148907.72017045456,541223.1818181818,403189.46145833336,301129.48541666666,-23.503055486373704,303946.40625,413460.84375,203699.6875,333450.75,415113.65625,112034.828125,342322.3125,374211.59375,67220.8984375,350182.3125,347646.875,36971.49609375,365310.875,357413.125,18485.748046875,365082.53125,358802.71875,9242.8740234375,,,,,,,,,
990d8766-e69d-4085-966c-44e698d4c698,north_to_south_severny,432871.001953125,-155527.408203125,524637.953125,435507.0948660714,81.17444243283379,344935.03125,503213.21875,203699.6875,396476.5625,429926.75,112034.828125,422149.78125,415928.3125,67220.8984375,425791.75,443465.34375,36971.49609375,415050.25,444558.6875,18485.748046875,417184.625,447189.25,9242.8740234375,416712.78125,448067.6875,4621.43701171875,,,,,,
a25df483-65ea-4de5-87a0-0d0e4910f41c,north_to_south_severny,361954.45170454547,-160147.1534090909,333574.91964285716,393398.5574776786,92.93490666819197,403348.84375,565444.125,203699.6875,404150.15625,557634.25,112034.828125,400246.78125,602038.4375,67220.8984375,389650.9375,591444.375,36971.49609375,373780.375,584401.5625,18485.748046875,380763.8125,579858.625,9242.8740234375,380657.15625,580108.625,4621.43701171875,380625.9375,579336.125,2310.718505859375,380625.9375,579336.125,2.310718536376953
074bbec9-3322-466f-9c0f-e3e24771e61e,southeast_to_northwest_military,717448.15,761566.75,518638.2102272727,460660.5085227273,-123.45289687943668,680714.6875,452343.6875,203699.6875,675034.5625,435379.28125,112034.828125,643238.25,437031.15625,67220.8984375,642131.3125,457591.84375,40332.5390625,638536.875,445421.71875,26216.150390625,638188.625,448539.34375,17040.498046875,639126.3125,445081.90625,11076.3232421875,,,,,,
3a35a795-0265-4c4e-96ea-5c2022c8b988,south_to_north_military,179421.5440340909,924605.9602272727,369262.60520833335,350247.946875,-71.70986406179756,344235.375,407307.34375,203699.6875,263788.125,385184.3125,112034.828125,243485.984375,394869.75,67220.8984375,240110.3125,376070.25,36971.49609375,234670.828125,358859.375,18485.748046875,238367.0625,353141.4375,9242.8740234375,234668.46875,353893.15625,4621.43701171875,,,,,,
b3eaba7f-527e-4813-bbd6-165f8bd3a474,east_to_west_yasnaya,938380.0625,195851.125,470027.31875,365717.753125,160.06482280248852,219022.0,557336.1875,203699.6875,147055.3125,549522.25,112034.828125,135448.53125,515515.15625,67220.8984375,137589.953125,541883.8125,36971.49609375,138944.21875,524700.3125,18485.748046875,136715.296875,523196.78125,9242.8740234375,139275.65625,525714.6875,4621.43701171875,141072.234375,524822.25,2310.718505859375,,,
e670392a-fc62-48b6-af90-deb99e57db33,west_to_east,-104149.68181818182,641072.5909090909,565427.1328125,374845.3541666667,-21.683026738753757,524786.3125,216429.671875,203699.6875,504772.15625,157782.203125,112034.828125,530863.1875,190524.5625,67220.8984375,548273.4375,207871.71875,36971.49609375,535874.1875,206064.78125,18485.748046875,541162.4375,209446.734375,9242.8740234375,544638.0625,209246.84375,4621.43701171875,,,,,,
498f9d5f-3ad6-4707-b0ae-96ebf31cd4d2,north_to_south_severny,258657.69744318182,-123729.47727272728,454067.41875,402280.71953125,69.62026201156861,570828.0,361378.5,203699.6875,514483.09375,424204.71875,112034.828125,500926.375,426222.71875,67220.8984375,520064.71875,435818.125,36971.49609375,509765.6875,435102.6875,18485.748046875,514518.25,433348.5625,9242.8740234375,515226.09375,431856.75,4621.43701171875,,,,,,
68249012-10a3-495b-ae4b-93e01c22b8cd,east_to_west,959064.29375,352373.31875,409858.71783088235,457538.58272058825,169.15987178422293,357735.1875,615807.3125,203699.6875,371820.46875,572811.3125,112034.828125,374478.1875,595218.3125,67220.8984375,372339.78125,606381.6875,36971.49609375,388267.9375,615101.625,18485.748046875,389852.1875,622637.625,9242.8740234375,,,,,,,,,
9390a395-e95d-443a-9196-5bede368f3fe,northwest_to_southeast_severny,217153.2421875,-130298.45703125,441842.0,318129.3234375,63.38643018465544,490263.75,203161.90625,203699.6875,419756.84375,250372.171875,112034.828125,430422.3125,275599.59375,67220.8984375,428711.25,285736.5625,36971.49609375,431821.8125,288288.875,18485.748046875,434847.8125,290327.28125,9242.8740234375,434770.5,293865.96875,4621.43701171875,,,,,,
254b36ff-2b90-43cb-a449-cfa182aca038,south_to_north_military,360036.9430147059,963956.6323529412,580911.6732954546,347852.0681818182,-70.27714075104736,470782.65625,264325.0,203699.6875,445558.5,265066.03125,112034.828125,475165.09375,297584.84375,67220.8984375,485217.15625,270798.8125,36971.49609375,482958.6875,277623.3125,18485.748046875,478848.28125,270177.46875,9242.8740234375,481724.25,273726.46875,4621.43701171875,481965.65625,273265.8125,2310.718505859375,,,
26d0ce08-0361-4b9d-9884-9e12def72410,northeast_to_southwest_severny,707967.0666666667,14793.330729166666,388850.5640625,365428.9125,132.30560183995664,431775.90625,204181.265625,203699.6875,411036.5,281327.65625,112034.828125,404726.84375,237293.875,67220.8984375,376925.5625,238058.421875,36971.49609375,390291.125,237812.203125,18485.748046875,393898.15625,232288.15625,9242.8740234375,390011.25,232141.765625,4621.43701171875,388518.15625,231965.78125,2310.718505859375,,,
7b1798c9-cb64-422b-ab6c-136454f79033,south_to_north_military,108219.09375,901010.5,306294.340625,366072.078125,-69.68158158007044,194853.609375,358048.0625,203699.6875,174596.1875,362881.0,112034.828125,177132.90625,396118.09375,67220.8984375,179233.390625,409374.53125,36971.49609375,186008.015625,397297.40625,18485.748046875,195187.859375,397692.59375,9242.8740234375,195870.015625,398521.53125,4621.43701171875,195575.09375,400739.3125,2310.718505859375,,,
2d582443-c2b5-4947-886e-c03749d94254,northeast_to_southwest_yasnaya,741702.1875,-48655.970703125,500747.2578125,331153.1282552083,122.39147604430121,421009.53125,236381.015625,203699.6875,416349.65625,257283.859375,112034.828125,424040.1875,268290.09375,67220.8984375,437819.4375,294955.875,36971.49609375,434508.0,282626.25,18485.748046875,440582.75,285394.25,9242.8740234375,440624.15625,286871.0625,4621.43701171875,438865.5625,288217.21875,2310.718505859375,,,
961de939-0101-4f00-b15f-f2437ebeaa4d,east_to_west,934501.0170454546,479020.9034090909,322787.7009943182,281382.3693181818,-162.09486737452505,208166.546875,293878.125,203699.6875,239575.96875,242572.71875,112034.828125,279489.96875,255656.109375,67220.8984375,259896.828125,267453.0,36971.49609375,274351.46875,268299.3125,18485.748046875,275141.59375,266100.4375,9242.8740234375,276263.78125,264988.84375,4621.43701171875,,,,,,
4f05a419-5a61-420f-963c-761a441d4820,northeast_to_southwest_severny,668748.0375,-105059.26484375,422539.2375,330056.2234375,119.50322194903455,441233.15625,239900.28125,203699.6875,479829.8125,320740.8125,112034.828125,502251.875,321127.25,67220.8984375,485045.375,343132.0,36971.49609375,478047.90625,355599.84375,18485.748046875,,,,,,,,,,,,
12819db4-b818-4b14-98a7-77ee0ff78511,southwest_to_northeast_military,317851.61363636365,966152.2272727273,532153.7017045454,474140.4588068182,-66.46384384678704,336418.0,492502.1875,203699.6875,343198.0,518630.15625,112034.828125,353328.90625,514065.125,67220.8984375,358902.1875,508946.9375,36971.49609375,347817.84375,508766.15625,18485.748046875,353361.625,502021.15625,9242.8740234375,,,,,,,,,
88d0d344-8246-489e-acad-0abd3e13746e,east_to_west_yasnaya,927028.9086538461,175953.99278846153,471281.4270833333,364372.93359375,157.5384102414437,252587.65625,469268.03125,203699.6875,226645.4375,472625.4375,112034.828125,210758.75,464953.4375,67220.8984375,224287.046875,441859.6875,36971.49609375,228959.671875,434068.65625,18485.748046875,233215.859375,433746.3125,9242.8740234375,230325.046875,431769.0,4621.43701171875,,,,,,
d42022a9-2749-4537-a4fa-427ba6ee393d,north_to_south_severny,610826.8173076923,-128641.07271634616,432491.91875,322244.515625,111.57985727008221,398556.4375,461488.75,203699.6875,400272.3125,462771.9375,112034.828125,376960.53125,444222.5625,67220.8984375,387000.03125,454799.1875,36971.49609375,385026.84375,463389.09375,18485.748046875,381632.96875,462209.5,9242.8740234375,378834.28125,461833.09375,4621.43701171875,377140.5,461916.9375,2310.718505859375,,,
03d9cf9c-30ec-4f69-87e7-eac20e25f237,northeast_to_southwest_severny,676574.8973214285,-77409.73772321429,433124.7836538461,410538.0336538461,116.51582818819656,489297.875,371208.21875,203699.6875,516432.0,284163.28125,112034.828125,504095.09375,294741.40625,67220.8984375,492311.46875,307793.03125,36971.49609375,479856.03125,308853.15625,18485.748046875,473958.21875,303944.84375,9242.8740234375,476793.28125,303258.53125,4621.43701171875,,,,,,
78e10630-406e-4ba4-aeab-ddcf0cf64b5d,southwest_to_northeast_military,-68545.39701704546,691832.8068181818,368891.4928977273,493000.2443181818,-24.44369561504777,417686.375,685037.8125,203699.6875,449808.90625,704183.4375,112034.828125,467819.9375,665124.5,67220.8984375,475373.21875,671920.75,36971.49609375,473731.34375,658079.5,18485.748046875,468314.53125,657441.5625,9242.8740234375,467572.28125,659707.375,4621.43701171875,,,,,,
33eef842-15f3-44bf-8825-b89cdac000d7,west_to_east_georgopol,-160973.475,497638.05625,385495.4542410714,443747.73660714284,-5.632043163054744,567793.1875,503590.8125,203699.6875,645810.625,462743.875,112034.828125,610080.4375,482028.625,67220.8984375,605155.4375,497380.4375,36971.49609375,587683.1875,492734.34375,18485.748046875,595909.25,489016.09375,9242.8740234375,592036.0,487363.71875,4621.43701171875,593424.6875,488950.1875,2310.718505859375,593424.6875,488950.1875,2.310718536376953
7bbf0266-f31a-4f0f-9ec5-765136299cad,southeast_to_northwest_military,720174.3636363636,851773.0511363636,307228.584375,391934.009375,-131.92455105909818,248430.328125,419483.0,203699.6875,259543.5,338908.5,112034.828125,279265.4375,304402.28125,67220.8984375,285537.34375,323263.9375,36971.49609375,276532.125,317432.71875,18485.748046875,269796.21875,319298.34375,9242.8740234375,,,,,,,,,
acd3e2d1-1f2e-4409-bb48-3a95bf306b85,southeast_to_northwest_military,727286.1833333333,880087.9375,474590.84375,558431.0326704546,-128.15336221491384,526895.3125,408766.59375,203699.6875,546327.25,368409.53125,112034.828125,567653.125,394494.34375,67220.8984375,573374.8125,423629.1875,36971.49609375,563129.25,427584.15625,18485.748046875,569950.8125,433779.78125,9242.8740234375,572855.0,433380.375,4621.43701171875,,,,,,
667c6e2f-b516-405a-8cc1-33ee8f371396,west_to_east_georgopol,-156517.3328125,360830.396875,504233.484375,420517.9910714286,5.1616893808247,657499.4375,393778.59375,203699.6875,684619.3125,398565.0,112034.828125,689671.1875,436358.59375,67220.8984375,674923.5,435528.40625,36971.49609375,666007.6875,429575.96875,18485.748046875,661682.5,427587.0625,9242.8740234375,661557.8125,423096.96875,4621.43701171875,,,,,,
17537c94-9327-4a55-9b33-a007db6c3084,southeast_to_northwest_military,663401.2045454546,924729.5681818182,344512.7861328125,445791.9658203125,-123.6566512832724,599171.75,620872.5,203699.6875,625723.5625,630825.0625,112034.828125,584421.1875,643278.25,67220.8984375,600949.6875,650979.5625,36971.49609375,598197.5,659687.0,18485.748046875,602073.3125,664140.25,9242.8740234375,600508.5625,660834.1875,4621.43701171875,601563.1875,659013.375,2310.718505859375,,,
4b75eab2-3e67-4794-9c26-3c80827196fe,west_to_east_military,-105461.90546875,651039.9625,304299.9984375,505542.22708333336,-19.548868135976747,530409.625,335209.0625,203699.6875,600514.25,292924.875,112034.828125,629819.1875,295625.03125,67220.8984375,607124.5625,297592.65625,36971.49609375,614864.5,283076.28125,18485.748046875,617782.3125,281494.71875,9242.8740234375,617063.4375,281317.125,4621.43701171875,,,,,,
205eecbd-aa60-47d0-b34a-3a579b40f4d9,east_to_west_yasnaya,943291.25,268694.3522727273,246514.0546875,289019.8541666667,178.32911391260293,141753.1875,323211.34375,203699.6875,91951.8984375,281968.5,112034.828125,93953.9609375,276006.8125,67220.8984375,112122.265625,299243.0,36971.49609375,124057.2578125,288263.78125,18485.748046875,127086.5859375,291176.5625,9242.8740234375,,,,,,,,,
3a577513-8474-4952-b30a-253e87745a4c,north_to_south_severny,563138.6354166666,-143463.77994791666,402529.759375,384874.965625,106.90866599653503,525879.0,583953.9375,203699.6875,547885.6875,587402.9375,112034.828125,541179.9375,594374.125,67220.8984375,564920.25,580243.375,36971.49609375,558503.8125,572660.8125,18485.748046875,552252.8125,570419.125,9242.8740234375,548386.5,571173.1875,4621.43701171875,547883.0625,569278.75,2310.718505859375,,,
a9b70329-c194-4c81-a158-f40a4789102c,south_to_north_military,421414.76785714284,974690.9464285715,433228.3463541667,450124.1041666667,-88.70988072825041,425481.0625,552338.0625,203699.6875,363167.375,514593.9375,112034.828125,359225.3125,506204.09375,67220.8984375,356244.21875,490891.0625,36971.49609375,371215.5625,497597.5,18485.748046875,370943.5,492564.625,9242.8740234375,370031.1875,493282.46875,4621.43701171875,370629.90625,493595.4375,2310.718505859375,,,
833ace5b-6cc6-4656-9e00-de835310ee8e,southwest_to_northeast_georgopol,-39790.359675480766,760992.6490384615,452692.171875,273068.7552083333,-44.73359128148857,493897.625,134786.0,203699.6875,472574.0,163777.6875,112034.828125,430351.5625,177739.96875,67220.8984375,420483.90625,204984.84375,36971.49609375,436817.4375,209639.40625,18485.748046875,437827.3125,216818.28125,9242.8740234375,440336.46875,216194.140625,4621.43701171875,,,,,,
835871d7-7ac0-4b98-818f-30fd3e808fa9,south_to_north_military,368678.6278409091,975943.75,474292.8409090909,397717.6335227273,-79.64890942844706,318998.375,644596.0625,203699.6875,263518.375,591342.0,112034.828125,254511.5625,571116.75,67220.8984375,275345.9375,563581.0625,36971.49609375,259751.125,562940.625,18485.748046875,260315.578125,568139.1875,9242.8740234375,261164.390625,570463.1875,4621.43701171875,263295.3125,569768.125,2310.718505859375,,,
daa79e38-0947-44d2-8993-fbcaa1080fd8,east_to_west_yasnaya,916301.6666666666,149098.015625,436694.521875,310035.99609375,161.45019911621733,510445.4375,295012.09375,203699.6875,543392.125,224775.171875,112034.828125,521929.46875,247383.078125,67220.8984375,533707.5,236403.34375,36971.49609375,525952.1875,238679.515625,18485.748046875,521484.8125,239280.265625,9242.8740234375,519793.15625,238288.15625,4621.43701171875,520567.3125,238265.96875,2310.718505859375,,,
e1bbc220-dab6-4c21-b71b-fa61a3712cf4,west_to_east_georgopol,-167006.0625,455916.40625,380631.81676136365,347080.296875,-11.24035443323923,245640.421875,282147.59375,203699.6875,196662.96875,348850.4375,112034.828125,186847.03125,358303.84375,67220.8984375,179186.140625,374107.4375,36971.49609375,171709.0,362644.25,18485.748046875,173757.125,362738.0,9242.8740234375,169831.65625,364287.9375,4621.43701171875,169950.515625,363229.1875,2310.718505859375,,,
7925ecc4-6c15-4c97-b1a3-1b0d5711b974,northeast_to_southwest_yasnaya,743037.76875,-54873.650390625,447542.103125,233132.5228515625,135.73537513100766,515303.4375,171715.03125,203699.6875,516115.03125,132037.46875,112034.828125,528802.9375,89725.0859375,67220.8984375,526818.1875,65391.46875,36971.49609375,542963.75,63395.890625,18485.748046875,,,,,,,,,,,,
a9ae474d-a526-4c4a-a9f1-82d81b103ae8,west_to_east_georgopol,-148599.70913461538,399878.8725961539,386185.071875,506941.1,11.320776820620958,208280.453125,500539.40625,203699.6875,270631.71875,529242.3125,112034.828125,266493.6875,547285.6875,67220.8984375,241215.859375,535883.5625,36971.49609375,237240.515625,543506.0625,18485.748046875,231941.390625,537429.6875,9242.8740234375,,,,,,,,,
53bdc048-7ef4-46d2-a379-904d2b63dcae,northwest_to_southeast_georgopol,-56722.9921875,106964.016796875,441822.184375,420858.5375,32.195380524790075,644957.0,363654.875,203699.6875,676351.0,339223.84375,112034.828125,673279.25,380933.9375,67220.8984375,665441.375,362826.625,36971.49609375,649722.0625,353872.8125,18485.748046875,647987.375,358749.4375,9242.8740234375,645755.9375,362253.625,4621.43701171875,646028.4375,360766.8125,2310.718505859375,,,
0c0714f6-2e05-4e98-a284-6a0dc6e0ab56,southeast_to_northwest_pochinki,435070.91875,432982.0875,371139.728125,381299.4796875,-141.04758242567414,460120.59375,630984.625,203699.6875,515968.4375,688901.5,112034.828125,482944.34375,683517.4375,67220.8984375,481230.1875,673523.1875,40332.5390625,481216.25,684866.9375,26216.150390625,487040.40625,680636.5,17040.498046875,487913.65625,680428.875,11076.3232421875,487942.46875,679357.3125,7753.42626953125,487942.46875,679357.3125,7.753426551818848
746fe336-8f69-4024-b27d-c6460a66d464,west_to_east_georgopol,-167937.18990384616,414539.4375,450801.7919921875,524324.2265625,10.061454504101498,549076.3125,615584.0,203699.6875,538308.125,642680.9375,112034.828125,542505.3125,653643.375,67220.8984375,550207.0625,627260.6875,36971.49609375,539190.0625,621721.25,18485.748046875,539083.5625,613248.5625,9242.8740234375,,,,,,,,,
f3e64b42-6732-4d5d-ba08-500a10e476e7,east_to_west_yasnaya,890363.1931818182,93443.59090909091,436345.025,274188.1296875,158.292508727895,557109.1875,296144.40625,203699.6875,619020.6875,230765.78125,112034.828125,603653.9375,259663.265625,67220.8984375,596826.875,281565.4375,36971.49609375,603667.0,265070.75,18485.748046875,599773.9375,264813.28125,9242.8740234375,598847.3125,267570.1875,4621.43701171875,597919.375,266182.03125,2310.718505859375,,,
4025869a-4638-4a5f-868f-a58273935c88,southwest_to_northeast_military,42065.78064903846,822026.0384615385,356017.052734375,334375.1276041667,-57.22643114923933,486612.6875,332804.28125,203699.6875,526255.5625,320610.6875,112034.828125,542212.5625,349822.53125,67220.8984375,534290.3125,349312.46875,36971.49609375,535790.75,334889.65625,18485.748046875,,,,,,,,,,,,
cc40af78-c64b-410b-bd4d-b4f4ba2200d9,northeast_to_southwest_severny,592186.6360294118,-124595.6502757353,318163.4674479167,374875.8541666667,118.75032781745305,606674.125,211535.6875,203699.6875,574942.8125,267374.09375,112034.828125,579995.3125,279516.75,67220.8984375,579506.8125,297531.59375,36971.49609375,581560.4375,288504.84375,18485.748046875,579872.0,293946.34375,9242.8740234375,580833.0625,293337.375,4621.43701171875,,,,,,
